list_1254,object_3967,800,0,6,True
list_1254,object_4593,300,60,60,True
list_1254,object_3172,300,40,40,True
list_1254,object_7974,600,60,70,True
list_1254,object_8664,700,60,46,True
list_1254,object_6813,500,10,62,True
list_1254,object_2248,100,20,29,True
list_1254,object_1429,200,50,94,True
list_1254,object_9092,0,90,65,True
list_1254,object_1058,900,40,98,True
list_1276,object_1429,200,50,94,True
list_1276,object_4765,400,30,28,True
list_1276,object_8981,500,30,91,True
list_1276,object_7974,600,60,70,True
list_1276,object_4864,100,80,13,True
list_1276,object_3967,800,0,6,True
list_1276,object_9092,0,90,65,True
list_1276,object_2248,100,20,29,True
list_1276,object_7568,100,60,27,True
list_1276,object_6813,500,10,62,True
list_1276,object_8115,900,60,81,True
list_1276,object_1866,200,50,95,True
list_1276,object_6516,900,40,4,True
list_1276,object_6258,300,0,16,True
list_1276,object_2000,500,60,42,True
list_1276,object_4593,300,60,60,True
list_1276,object_8664,700,60,46,True
list_1276,object_3172,300,40,40,True
list_1276,object_1058,900,40,98,True
list_1324,object_9092,0,90,65,True
list_1324,object_8664,700,60,46,True
list_1324,object_4720,900,0,83,True
list_1324,object_9733,100,80,45,True
list_1324,object_4864,100,80,13,True
list_1324,object_2248,100,20,29,True
list_1324,object_7435,500,30,32,True
list_1324,object_7568,100,60,27,True
list_1324,object_7721,600,80,78,True
list_1324,object_1429,200,50,94,True
list_1324,object_6258,300,0,16,True
list_1324,object_3967,800,0,6,True
list_1324,object_3660,500,30,31,True
list_1324,object_1866,200,50,95,True
list_1324,object_4765,400,30,28,True
list_1324,object_1058,900,40,98,True
list_1324,object_1930,300,50,63,True
list_1324,object_3172,300,40,40,True
list_1324,object_8115,900,60,81,True
list_1324,object_4490,600,10,36,True
list_1324,object_7974,600,60,70,True
list_1324,object_2000,500,60,42,True
list_1324,object_8981,500,30,91,True
list_1324,object_8425,0,10,62,True
list_1324,object_6813,500,10,62,True
list_1324,object_4593,300,60,60,True
list_1324,object_5107,800,10,57,True
list_1324,object_6516,900,40,4,True
list_1336,object_7974,600,60,70,True
list_1336,object_9092,0,90,65,True
list_1336,object_2000,500,60,42,True
list_1336,object_6813,500,10,62,True
list_1336,object_8981,500,30,91,True
list_1336,object_1058,900,40,98,True
list_1336,object_1429,200,50,94,True
list_1336,object_6516,900,40,4,True
list_1336,object_4765,400,30,28,True
list_1336,object_3172,300,40,40,True
list_1336,object_2248,100,20,29,True
list_1336,object_7568,100,60,27,True
list_1336,object_8115,900,60,81,True
list_1336,object_4864,100,80,13,True
list_1336,object_3967,800,0,6,True
list_1336,object_1866,200,50,95,True
list_1336,object_6258,300,0,16,True
list_1336,object_9733,100,80,45,True
list_1336,object_8664,700,60,46,True
list_1336,object_4593,300,60,60,True
list_1558,object_8981,500,30,91,True
list_1558,object_7721,600,80,78,True
list_1558,object_3172,300,40,40,True
list_1558,object_8425,0,10,62,True
list_1558,object_8115,900,60,81,True
list_1558,object_2000,500,60,42,True
list_1558,object_1429,200,50,94,True
list_1558,object_1058,900,40,98,True
list_1558,object_1866,200,50,95,True
list_1558,object_4593,300,60,60,True
list_1558,object_9733,100,80,45,True
list_1558,object_7568,100,60,27,True
list_1558,object_4864,100,80,13,True
list_1558,object_3967,800,0,6,True
list_1558,object_8664,700,60,46,True
list_1558,object_6516,900,40,4,True
list_1558,object_3660,500,30,31,True
list_1558,object_4490,600,10,36,True
list_1558,object_4765,400,30,28,True
list_1558,object_6813,500,10,62,True
list_1558,object_2248,100,20,29,True
list_1558,object_1930,300,50,63,True
list_1558,object_6258,300,0,16,True
list_1558,object_7435,500,30,32,True
list_1558,object_9092,0,90,65,True
list_1558,object_7974,600,60,70,True
list_1558,object_4720,900,0,83,True
list_1838,object_1429,200,50,94,True
list_1838,object_4490,600,10,36,True
list_1838,object_6516,900,40,4,True
list_1838,object_9092,0,90,65,True
list_1838,object_1866,200,50,95,True
list_1838,object_3660,500,30,31,True
list_1838,object_7974,600,60,70,True
list_1838,object_2248,100,20,29,True
list_1838,object_4765,400,30,28,True
list_1838,object_4593,300,60,60,True
list_1838,object_8981,500,30,91,True
list_1838,object_1930,300,50,63,True
list_1838,object_3967,800,0,6,True
list_1838,object_7721,600,80,78,True
list_1838,object_6813,500,10,62,True
list_1838,object_8664,700,60,46,True
list_1838,object_4864,100,80,13,True
list_1838,object_3172,300,40,40,True
list_1838,object_6258,300,0,16,True
list_1838,object_7435,500,30,32,True
list_1838,object_9733,100,80,45,True
list_1838,object_2000,500,60,42,True
list_1838,object_1058,900,40,98,True
list_1838,object_7568,100,60,27,True
list_1838,object_8115,900,60,81,True
list_1934,object_4490,600,10,36,True
list_1934,object_2248,100,20,29,True
list_1934,object_3250,700,80,98,True
list_1934,object_8202,700,70,70,True
list_1934,object_1930,300,50,63,True
list_1934,object_4593,300,60,60,True
list_1934,object_9092,0,90,65,True
list_1934,object_1866,200,50,95,True
list_1934,object_5100,300,10,73,True
list_1934,object_1058,900,40,98,True
list_1934,object_7939,100,90,50,True
list_1934,object_5766,0,30,16,True
list_1934,object_6258,300,0,16,True
list_1934,object_8664,700,60,46,True
list_1934,object_3172,300,40,40,True
list_1934,object_2000,500,60,42,True
list_1934,object_8115,900,60,81,True
list_1934,object_5107,800,10,57,True
list_1934,object_8486,200,10,13,True
list_1934,object_6813,500,10,62,True
list_1934,object_3202,400,90,39,True
list_1934,object_5784,200,10,68,True
list_1934,object_7435,500,30,32,True
list_1934,object_9950,200,10,89,True
list_1934,object_8615,500,20,27,True
list_1934,object_4572,500,50,20,True
list_1934,object_8981,500,30,91,True
list_1934,object_2254,100,80,21,True
list_1934,object_1818,700,70,4,True
list_1934,object_4720,900,0,83,True
list_1934,object_8334,600,90,49,True
list_1934,object_4864,100,80,13,True
list_1934,object_1204,100,0,8,True
list_1934,object_3967,800,0,6,True
list_1934,object_7721,600,80,78,True
list_1934,object_8425,0,10,62,True
list_1934,object_6516,900,40,4,True
list_1934,object_7974,600,60,70,True
list_1934,object_5018,300,20,39,True
list_1934,object_1986,500,20,41,True
list_1934,object_2822,100,0,0,True
list_1934,object_1429,200,50,94,True
list_1934,object_4765,400,30,28,True
list_1934,object_8091,600,10,74,True
list_1934,object_4211,800,30,13,True
list_1934,object_9733,100,80,45,True
list_1934,object_7568,100,60,27,True
list_1934,object_3660,500,30,31,True
list_1934,object_4878,500,80,34,True
list_1935,object_3967,800,0,6,True
list_1935,object_7568,100,60,27,True
list_1935,object_3172,300,40,40,True
list_1935,object_6258,300,0,16,True
list_1935,object_3250,700,80,98,True
list_1935,object_7974,600,60,70,True
list_1935,object_1058,900,40,98,True
list_1935,object_8115,900,60,81,True
list_1935,object_8664,700,60,46,True
list_1935,object_9092,0,90,65,True
list_1935,object_2000,500,60,42,True
list_1935,object_4765,400,30,28,True
list_1935,object_1429,200,50,94,True
list_1935,object_6813,500,10,62,True
list_1935,object_7939,100,90,50,True
list_1935,object_2248,100,20,29,True
list_1935,object_3202,400,90,39,True
list_1935,object_8981,500,30,91,True
list_1935,object_8202,700,70,70,True
list_1935,object_5100,300,10,73,True
list_1935,object_9733,100,80,45,True
list_1935,object_4720,900,0,83,True
list_1935,object_4864,100,80,13,True
list_1935,object_6516,900,40,4,True
list_1935,object_1930,300,50,63,True
list_1935,object_5766,0,30,16,True
list_1935,object_4490,600,10,36,True
list_1935,object_8425,0,10,62,True
list_1935,object_1866,200,50,95,True
list_1935,object_3660,500,30,31,True
list_1935,object_7721,600,80,78,True
list_1935,object_4593,300,60,60,True
list_1935,object_7435,500,30,32,True
list_1935,object_5107,800,10,57,True
list_2080,object_1429,200,50,94,True
list_2080,object_5100,300,10,73,True
list_2080,object_7721,600,80,78,True
list_2080,object_4211,800,30,13,True
list_2080,object_6258,300,0,16,True
list_2080,object_8664,700,60,46,True
list_2080,object_6813,500,10,62,True
list_2080,object_5018,300,20,39,True
list_2080,object_2822,100,0,0,True
list_2080,object_6516,900,40,4,True
list_2080,object_8115,900,60,81,True
list_2080,object_4765,400,30,28,True
list_2080,object_4593,300,60,60,True
list_2080,object_7974,600,60,70,True
list_2080,object_3660,500,30,31,True
list_2080,object_7939,100,90,50,True
list_2080,object_1866,200,50,95,True
list_2080,object_1058,900,40,98,True
list_2080,object_8202,700,70,70,True
list_2080,object_9092,0,90,65,True
list_2080,object_4878,500,80,34,True
list_2080,object_1930,300,50,63,True
list_2080,object_7568,100,60,27,True
list_2080,object_8425,0,10,62,True
list_2080,object_4864,100,80,13,True
list_2080,object_3250,700,80,98,True
list_2080,object_3172,300,40,40,True
list_2080,object_7435,500,30,32,True
list_2080,object_5107,800,10,57,True
list_2080,object_3202,400,90,39,True
list_2080,object_3967,800,0,6,True
list_2080,object_9733,100,80,45,True
list_2080,object_4720,900,0,83,True
list_2080,object_8486,200,10,13,True
list_2080,object_8981,500,30,91,True
list_2080,object_2248,100,20,29,True
list_2080,object_5766,0,30,16,True
list_2080,object_4490,600,10,36,True
list_2080,object_2000,500,60,42,True
list_2201,object_3172,300,40,40,True
list_2201,object_8981,500,30,91,True
list_2201,object_7568,100,60,27,True
list_2201,object_6516,900,40,4,True
list_2201,object_9733,100,80,45,True
list_2201,object_9092,0,90,65,True
list_2201,object_1429,200,50,94,True
list_2201,object_7974,600,60,70,True
list_2201,object_8664,700,60,46,True
list_2201,object_4864,100,80,13,True
list_2201,object_3967,800,0,6,True
list_2201,object_6813,500,10,62,True
list_2201,object_1930,300,50,63,True
list_2201,object_1866,200,50,95,True
list_2201,object_6258,300,0,16,True
list_2201,object_1058,900,40,98,True
list_2201,object_2248,100,20,29,True
list_2201,object_4490,600,10,36,True
list_2201,object_2000,500,60,42,True
list_2201,object_4765,400,30,28,True
list_2201,object_4593,300,60,60,True
list_2201,object_8115,900,60,81,True
list_2216,object_2248,100,20,29,True
list_2216,object_4490,600,10,36,True
list_2216,object_3202,400,90,39,True
list_2216,object_5107,800,10,57,True
list_2216,object_4878,500,80,34,True
list_2216,object_4720,900,0,83,True
list_2216,object_3967,800,0,6,True
list_2216,object_7435,500,30,32,True
list_2216,object_8981,500,30,91,True
list_2216,object_8115,900,60,81,True
list_2216,object_4211,800,30,13,True
list_2216,object_7721,600,80,78,True
list_2216,object_2000,500,60,42,True
list_2216,object_4864,100,80,13,True
list_2216,object_5018,300,20,39,True
list_2216,object_6813,500,10,62,True
list_2216,object_2822,100,0,0,True
list_2216,object_4765,400,30,28,True
list_2216,object_1429,200,50,94,True
list_2216,object_3660,500,30,31,True
list_2216,object_7974,600,60,70,True
list_2216,object_7568,100,60,27,True
list_2216,object_9733,100,80,45,True
list_2216,object_5100,300,10,73,True
list_2216,object_8425,0,10,62,True
list_2216,object_1058,900,40,98,True
list_2216,object_6516,900,40,4,True
list_2216,object_1930,300,50,63,True
list_2216,object_5766,0,30,16,True
list_2216,object_8664,700,60,46,True
list_2216,object_6258,300,0,16,True
list_2216,object_3250,700,80,98,True
list_2216,object_3172,300,40,40,True
list_2216,object_7939,100,90,50,True
list_2216,object_1866,200,50,95,True
list_2216,object_8202,700,70,70,True
list_2216,object_4593,300,60,60,True
list_2216,object_9092,0,90,65,True
list_2538,object_3967,800,0,6,True
list_2538,object_4765,400,30,28,True
list_2538,object_2248,100,20,29,True
list_2538,object_9092,0,90,65,True
list_2538,object_4593,300,60,60,True
list_2538,object_1058,900,40,98,True
list_2538,object_1429,200,50,94,True
list_2538,object_8664,700,60,46,True
list_2538,object_7974,600,60,70,True
list_2538,object_7568,100,60,27,True
list_2538,object_6258,300,0,16,True
list_2538,object_3172,300,40,40,True
list_2538,object_8115,900,60,81,True
list_2538,object_1930,300,50,63,True
list_2538,object_4490,600,10,36,True
list_2538,object_2000,500,60,42,True
list_2538,object_8981,500,30,91,True
list_2538,object_9733,100,80,45,True
list_2538,object_6813,500,10,62,True
list_2538,object_6516,900,40,4,True
list_2538,object_4864,100,80,13,True
list_2538,object_1866,200,50,95,True
list_2635,object_7568,100,60,27,True
list_2635,object_8981,500,30,91,True
list_2635,object_1429,200,50,94,True
list_2635,object_8664,700,60,46,True
list_2635,object_1866,200,50,95,True
list_2635,object_6813,500,10,62,True
list_2635,object_3172,300,40,40,True
list_2635,object_4864,100,80,13,True
list_2635,object_3967,800,0,6,True
list_2635,object_8115,900,60,81,True
list_2635,object_4593,300,60,60,True
list_2635,object_2000,500,60,42,True
list_2635,object_4765,400,30,28,True
list_2635,object_9092,0,90,65,True
list_2635,object_7974,600,60,70,True
list_2635,object_2248,100,20,29,True
list_2635,object_6516,900,40,4,True
list_2693,object_7721,600,80,78,True
list_2693,object_8664,700,60,46,True
list_2693,object_3967,800,0,6,True
list_2693,object_3660,500,30,31,True
list_2693,object_1058,900,40,98,True
list_2693,object_2000,500,60,42,True
list_2693,object_1930,300,50,63,True
list_2693,object_4765,400,30,28,True
list_2693,object_4864,100,80,13,True
list_2693,object_3172,300,40,40,True
list_2693,object_2248,100,20,29,True
list_2693,object_1866,200,50,95,True
list_2693,object_8981,500,30,91,True
list_2693,object_4490,600,10,36,True
list_2693,object_9092,0,90,65,True
list_2693,object_8115,900,60,81,True
list_2693,object_6258,300,0,16,True
list_2693,object_6516,900,40,4,True
list_2693,object_7568,100,60,27,True
list_2693,object_9733,100,80,45,True
list_2693,object_7435,500,30,32,True
list_2693,object_4593,300,60,60,True
list_2693,object_1429,200,50,94,True
list_2693,object_7974,600,60,70,True
list_2693,object_6813,500,10,62,True
list_2760,object_8981,500,30,91,True
list_2760,object_6516,900,40,4,True
list_2760,object_8664,700,60,46,True
list_2760,object_4593,300,60,60,True
list_2760,object_7974,600,60,70,True
list_2760,object_1429,200,50,94,True
list_2760,object_9092,0,90,65,True
list_2760,object_2248,100,20,29,True
list_2760,object_3172,300,40,40,True
list_2760,object_8115,900,60,81,True
list_2760,object_7568,100,60,27,True
list_2760,object_4765,400,30,28,True
list_2760,object_3967,800,0,6,True
list_2760,object_1866,200,50,95,True
list_2760,object_6813,500,10,62,True
list_2760,object_1058,900,40,98,True
list_2760,object_2000,500,60,42,True
list_2760,object_4864,100,80,13,True
list_2863,object_8425,0,10,62,True
list_2863,object_1058,900,40,98,True
list_2863,object_7435,500,30,32,True
list_2863,object_3660,500,30,31,True
list_2863,object_6516,900,40,4,True
list_2863,object_4765,400,30,28,True
list_2863,object_3172,300,40,40,True
list_2863,object_4720,900,0,83,True
list_2863,object_8981,500,30,91,True
list_2863,object_7568,100,60,27,True
list_2863,object_2248,100,20,29,True
list_2863,object_7721,600,80,78,True
list_2863,object_6813,500,10,62,True
list_2863,object_8115,900,60,81,True
list_2863,object_7974,600,60,70,True
list_2863,object_4593,300,60,60,True
list_2863,object_5107,800,10,57,True
list_2863,object_4490,600,10,36,True
list_2863,object_1930,300,50,63,True
list_2863,object_9733,100,80,45,True
list_2863,object_1866,200,50,95,True
list_2863,object_3967,800,0,6,True
list_2863,object_4864,100,80,13,True
list_2863,object_8664,700,60,46,True
list_2863,object_1429,200,50,94,True
list_2863,object_2000,500,60,42,True
list_2863,object_9092,0,90,65,True
list_2863,object_6258,300,0,16,True
list_3277,object_3660,500,30,31,True
list_3277,object_6516,900,40,4,True
list_3277,object_1930,300,50,63,True
list_3277,object_9733,100,80,45,True
list_3277,object_1429,200,50,94,True
list_3277,object_4490,600,10,36,True
list_3277,object_8425,0,10,62,True
list_3277,object_9092,0,90,65,True
list_3277,object_7974,600,60,70,True
list_3277,object_7435,500,30,32,True
list_3277,object_5107,800,10,57,True
list_3277,object_2000,500,60,42,True
list_3277,object_3967,800,0,6,True
list_3277,object_8664,700,60,46,True
list_3277,object_4720,900,0,83,True
list_3277,object_7721,600,80,78,True
list_3277,object_6258,300,0,16,True
list_3277,object_1058,900,40,98,True
list_3277,object_4864,100,80,13,True
list_3277,object_8115,900,60,81,True
list_3277,object_2248,100,20,29,True
list_3277,object_7568,100,60,27,True
list_3277,object_4765,400,30,28,True
list_3277,object_8981,500,30,91,True
list_3277,object_3172,300,40,40,True
list_3277,object_1866,200,50,95,True
list_3277,object_4593,300,60,60,True
list_3277,object_6813,500,10,62,True
list_3424,object_4878,500,80,34,True
list_3424,object_8981,500,30,91,True
list_3424,object_9733,100,80,45,True
list_3424,object_8202,700,70,70,True
list_3424,object_3250,700,80,98,True
list_3424,object_6258,300,0,16,True
list_3424,object_1930,300,50,63,True
list_3424,object_5100,300,10,73,True
list_3424,object_1058,900,40,98,True
list_3424,object_7939,100,90,50,True
list_3424,object_5766,0,30,16,True
list_3424,object_9092,0,90,65,True
list_3424,object_4490,600,10,36,True
list_3424,object_3202,400,90,39,True
list_3424,object_7974,600,60,70,True
list_3424,object_3660,500,30,31,True
list_3424,object_1429,200,50,94,True
list_3424,object_7721,600,80,78,True
list_3424,object_2000,500,60,42,True
list_3424,object_5107,800,10,57,True
list_3424,object_7435,500,30,32,True
list_3424,object_4720,900,0,83,True
list_3424,object_8425,0,10,62,True
list_3424,object_7568,100,60,27,True
list_3424,object_2248,100,20,29,True
list_3424,object_1866,200,50,95,True
list_3424,object_4765,400,30,28,True
list_3424,object_3172,300,40,40,True
list_3424,object_3967,800,0,6,True
list_3424,object_6813,500,10,62,True
list_3424,object_8115,900,60,81,True
list_3424,object_8664,700,60,46,True
list_3424,object_4864,100,80,13,True
list_3424,object_6516,900,40,4,True
list_3424,object_4593,300,60,60,True
list_3691,object_7435,500,30,32,True
list_3691,object_4720,900,0,83,True
list_3691,object_7721,600,80,78,True
list_3691,object_8115,900,60,81,True
list_3691,object_4864,100,80,13,True
list_3691,object_3660,500,30,31,True
list_3691,object_2000,500,60,42,True
list_3691,object_6813,500,10,62,True
list_3691,object_8425,0,10,62,True
list_3691,object_4490,600,10,36,True
list_3691,object_8981,500,30,91,True
list_3691,object_1930,300,50,63,True
list_3691,object_6516,900,40,4,True
list_3691,object_1866,200,50,95,True
list_3691,object_4593,300,60,60,True
list_3691,object_8664,700,60,46,True
list_3691,object_7568,100,60,27,True
list_3691,object_4765,400,30,28,True
list_3691,object_3967,800,0,6,True
list_3691,object_9092,0,90,65,True
list_3691,object_9733,100,80,45,True
list_3691,object_1429,200,50,94,True
list_3691,object_1058,900,40,98,True
list_3691,object_3172,300,40,40,True
list_3691,object_6258,300,0,16,True
list_3691,object_2248,100,20,29,True
list_3691,object_7974,600,60,70,True
list_3872,object_8664,700,60,46,True
list_3872,object_8115,900,60,81,True
list_3872,object_8981,500,30,91,True
list_3872,object_7974,600,60,70,True
list_3872,object_9092,0,90,65,True
list_3872,object_4593,300,60,60,True
list_3872,object_1058,900,40,98,True
list_3872,object_2248,100,20,29,True
list_3872,object_1866,200,50,95,True
list_3872,object_1429,200,50,94,True
list_3872,object_3172,300,40,40,True
list_3872,object_6258,300,0,16,True
list_3872,object_9733,100,80,45,True
list_3872,object_2000,500,60,42,True
list_3872,object_6516,900,40,4,True
list_3872,object_4765,400,30,28,True
list_3872,object_4864,100,80,13,True
list_3872,object_6813,500,10,62,True
list_3872,object_7568,100,60,27,True
list_3872,object_3967,800,0,6,True
list_3903,object_2248,100,20,29,True
list_3903,object_3172,300,40,40,True
list_3903,object_4864,100,80,13,True
list_3903,object_6813,500,10,62,True
list_3903,object_8981,500,30,91,True
list_3903,object_1058,900,40,98,True
list_3903,object_1866,200,50,95,True
list_3903,object_9733,100,80,45,True
list_3903,object_3660,500,30,31,True
list_3903,object_6516,900,40,4,True
list_3903,object_6258,300,0,16,True
list_3903,object_7568,100,60,27,True
list_3903,object_4490,600,10,36,True
list_3903,object_9092,0,90,65,True
list_3903,object_8664,700,60,46,True
list_3903,object_1930,300,50,63,True
list_3903,object_8115,900,60,81,True
list_3903,object_4765,400,30,28,True
list_3903,object_7974,600,60,70,True
list_3903,object_4593,300,60,60,True
list_3903,object_2000,500,60,42,True
list_3903,object_3967,800,0,6,True
list_3903,object_1429,200,50,94,True
list_4131,object_2254,100,80,21,True
list_4131,object_8202,700,70,70,True
list_4131,object_1866,200,50,95,True
list_4131,object_4572,500,50,20,True
list_4131,object_1818,700,70,4,True
list_4131,object_5766,0,30,16,True
list_4131,object_5784,200,10,68,True
list_4131,object_8486,200,10,13,True
list_4131,object_4211,800,30,13,True
list_4131,object_2000,500,60,42,True
list_4131,object_9733,100,80,45,True
list_4131,object_8334,600,90,49,True
list_4131,object_8091,600,10,74,True
list_4131,object_6258,300,0,16,True
list_4131,object_7974,600,60,70,True
list_4131,object_3967,800,0,6,True
list_4131,object_7269,300,50,61,True
list_4131,object_8664,700,60,46,True
list_4131,object_2191,100,10,92,True
list_4131,object_9092,0,90,65,True
list_4131,object_9253,400,30,47,True
list_4131,object_2647,500,10,40,True
list_4131,object_1204,100,0,8,True
list_4131,object_2793,100,20,90,True
list_4131,object_3981,0,70,54,True
list_4131,object_2248,100,20,29,True
list_4131,object_1058,900,40,98,True
list_4131,object_3172,300,40,40,True
list_4131,object_1429,200,50,94,True
list_4131,object_5482,800,80,82,True
list_4131,object_1986,500,20,41,True
list_4131,object_8615,500,20,27,True
list_4131,object_4114,400,0,42,True
list_4131,object_1930,300,50,63,True
list_4131,object_9950,200,10,89,True
list_4131,object_5018,300,20,39,True
list_4131,object_4878,500,80,34,True
list_4131,object_7721,600,80,78,True
list_4131,object_3202,400,90,39,True
list_4131,object_6516,900,40,4,True
list_4131,object_8981,500,30,91,True
list_4131,object_7435,500,30,32,True
list_4131,object_6813,500,10,62,True
list_4131,object_7939,100,90,50,True
list_4131,object_4720,900,0,83,True
list_4131,object_5100,300,10,73,True
list_4131,object_3250,700,80,98,True
list_4131,object_8425,0,10,62,True
list_4131,object_4593,300,60,60,True
list_4131,object_5107,800,10,57,True
list_4131,object_8115,900,60,81,True
list_4131,object_3660,500,30,31,True
list_4131,object_7568,100,60,27,True
list_4131,object_9554,900,70,51,True
list_4131,object_2822,100,0,0,True
list_4131,object_4864,100,80,13,True
list_4131,object_4765,400,30,28,True
list_4131,object_4490,600,10,36,True
list_4292,object_9092,0,90,65,True
list_4292,object_8115,900,60,81,True
list_4292,object_4765,400,30,28,True
list_4292,object_6258,300,0,16,True
list_4292,object_8664,700,60,46,True
list_4292,object_8981,500,30,91,True
list_4292,object_4593,300,60,60,True
list_4292,object_1058,900,40,98,True
list_4292,object_1866,200,50,95,True
list_4292,object_3967,800,0,6,True
list_4292,object_6516,900,40,4,True
list_4292,object_7568,100,60,27,True
list_4292,object_2248,100,20,29,True
list_4292,object_4490,600,10,36,True
list_4292,object_1429,200,50,94,True
list_4292,object_7974,600,60,70,True
list_4292,object_9733,100,80,45,True
list_4292,object_6813,500,10,62,True
list_4292,object_1930,300,50,63,True
list_4292,object_2000,500,60,42,True
list_4292,object_7721,600,80,78,True
list_4292,object_3172,300,40,40,True
list_4292,object_4864,100,80,13,True
list_4292,object_3660,500,30,31,True
list_4562,object_9733,100,80,45,True
list_4562,object_7974,600,60,70,True
list_4562,object_4593,300,60,60,True
list_4562,object_8115,900,60,81,True
list_4562,object_2000,500,60,42,True
list_4562,object_8664,700,60,46,True
list_4562,object_7568,100,60,27,True
list_4562,object_9092,0,90,65,True
list_4562,object_3660,500,30,31,True
list_4562,object_1930,300,50,63,True
list_4562,object_3967,800,0,6,True
list_4562,object_4864,100,80,13,True
list_4562,object_4765,400,30,28,True
list_4562,object_6516,900,40,4,True
list_4562,object_1429,200,50,94,True
list_4562,object_4490,600,10,36,True
list_4562,object_3172,300,40,40,True
list_4562,object_1866,200,50,95,True
list_4562,object_2248,100,20,29,True
list_4562,object_6813,500,10,62,True
list_4562,object_1058,900,40,98,True
list_4562,object_7721,600,80,78,True
list_4562,object_6258,300,0,16,True
list_4562,object_8981,500,30,91,True
list_4820,object_8664,700,60,46,True
list_4820,object_3172,300,40,40,True
list_4820,object_9733,100,80,45,True
list_4820,object_6516,900,40,4,True
list_4820,object_4593,300,60,60,True
list_4820,object_1866,200,50,95,True
list_4820,object_4864,100,80,13,True
list_4820,object_6813,500,10,62,True
list_4820,object_9092,0,90,65,True
list_4820,object_1058,900,40,98,True
list_4820,object_6258,300,0,16,True
list_4820,object_3967,800,0,6,True
list_4820,object_8981,500,30,91,True
list_4820,object_7568,100,60,27,True
list_4820,object_2000,500,60,42,True
list_4820,object_4765,400,30,28,True
list_4820,object_2248,100,20,29,True
list_4820,object_1429,200,50,94,True
list_4820,object_8115,900,60,81,True
list_4820,object_7974,600,60,70,True
list_4845,object_4593,300,60,60,True
list_4845,object_8981,500,30,91,True
list_4845,object_4765,400,30,28,True
list_4845,object_8664,700,60,46,True
list_4845,object_2000,500,60,42,True
list_4845,object_6516,900,40,4,True
list_4845,object_3172,300,40,40,True
list_4845,object_3967,800,0,6,True
list_4845,object_6813,500,10,62,True
list_4845,object_4864,100,80,13,True
list_4845,object_2248,100,20,29,True
list_4845,object_8115,900,60,81,True
list_4845,object_7568,100,60,27,True
list_4845,object_1866,200,50,95,True
list_5330,object_7568,100,60,27,True
list_5330,object_3172,300,40,40,True
list_5330,object_2248,100,20,29,True
list_5330,object_4593,300,60,60,True
list_5330,object_6258,300,0,16,True
list_5330,object_1429,200,50,94,True
list_5330,object_1058,900,40,98,True
list_5330,object_8664,700,60,46,True
list_5330,object_9733,100,80,45,True
list_5330,object_4720,900,0,83,True
list_5330,object_6813,500,10,62,True
list_5330,object_7721,600,80,78,True
list_5330,object_4490,600,10,36,True
list_5330,object_2000,500,60,42,True
list_5330,object_7435,500,30,32,True
list_5330,object_8115,900,60,81,True
list_5330,object_4864,100,80,13,True
